latitude,longitude,city,state,county,zip,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source,"Census Year","State FIPS","County FIPS","Place Name","Place FIPS","Census Tract Code","Census Block Code","Census Block Group","Full FIPS (block)","Full FIPS (tract)","Metro/Micro Statistical Area Name","Metro/Micro Statistical Area Code","Metro/Micro Statistical Area Type","Combined Statistical Area Name","Combined Statistical Area Code","Metropolitan Division Area Name","Metropolitan Division Area Code"
43.0834,-70.7078,"Kittery Point",ME,"York County",03905,43.082781,-70.706971,0.99,rooftop,63,"Pepperrell Rd",,,"Kittery Point",ME,"York County",03905,US,"Maine Office of GIS",2021,23,23031,"Kittery Point",2337375,038001,1021,1,230310380011021,23031038001,"Portland-South Portland, ME",38860,metropolitan,"Portland-Lewiston-South Portland, ME",438,,
34.1791,-118.7628,"Oak Park",CA,"Ventura County",91377,34.178907,-118.762617,1,rooftop,407,"Tranquil Ln",,,"Oak Park",CA,"Ventura County",91377,US,Ventura,2021,06,06111,"Oak Park",0653116,007403,3000,3,061110074033000,06111007403,"Oxnard-Thousand Oaks-Ventura, CA",37100,metropolitan,"Los Angeles-Long Beach, CA",348,,
30.7849,-83.5599,Quitman,GA,"Brooks County",31643,30.784851,-83.559928,1,nearest_street,,"US 84",,,Quitman,GA,"Brooks County",31643,US,"TIGER/Line® dataset from the US Census Bureau",2021,13,13027,Quitman,1363224,960500,2014,2,130279605002014,13027960500,"Valdosta, GA",46660,metropolitan,,,,
32.4316,-80.6698,Beaufort,SC,"Beaufort County",29902,32.431557,-80.670102,1,rooftop,210,"Carteret St",,,Beaufort,SC,"Beaufort County",29902,US,Beaufort,2021,45,45013,Beaufort,4504690,000700,3068,3,450130007003068,45013000700,"Hilton Head Island-Bluffton, SC",25940,metropolitan,,,,
41.6142,-76.0466,Tunkhannock,PA,"Wyoming County",18657,41.614163,-76.046655,1,rooftop,128,"Bridge St",,,Tunkhannock,PA,"Wyoming County",18657,US,Wyoming,2021,42,42131,Meshoppen,4248856,400100,1049,1,421314001001049,42131400100,"Scranton--Wilkes-Barre, PA",42540,metropolitan,,,,
38.4783,-107.8762,Montrose,CO,"Montrose County",81401,38.478101,-107.876096,1,rooftop,320,"S 1st St",,,Montrose,CO,"Montrose County",81401,US,Montrose,2021,08,08085,Montrose,0851745,966301,1020,1,080859663011020,08085966301,"Montrose, CO",33940,micropolitan,,,,
32.9774,-117.0773,"San Diego",CA,"San Diego County",92128,32.977398,-117.077174,1,rooftop,11807,"Seaglass Ct",,,"San Diego",CA,"San Diego County",92128,US,Sandoval,2021,06,06073,"San Diego",0666000,017055,2000,2,060730170552000,06073017055,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,
32.7633,-117.1228,"San Diego",CA,"San Diego County",92116,32.763229,-117.122737,1,rooftop,3305,"Adams Ave",,,"San Diego",CA,"San Diego County",92116,US,Sandoval,2021,06,06073,"San Diego",0666000,001802,1005,1,060730018021005,06073001802,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,
32.7444,-117.2551,"San Diego",CA,"San Diego County",92107,32.744376,-117.255059,1,rooftop,1701,"Ocean Front St",,,"San Diego",CA,"San Diego County",92107,US,Sandoval,2021,06,06073,"San Diego",0666000,007304,2000,2,060730073042000,06073007304,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,
41.5768,-75.2588,Honesdale,PA,"Wayne County",18431,41.577051,-75.258679,1,rooftop,403,"W Park St",,,Honesdale,PA,"Wayne County",18431,US,Wayne,2021,42,42127,Honesdale,4235520,960700,5017,5,421279607005017,42127960700,,,,,,,
39.8063,-76.9843,Hanover,PA,"York County",17331,39.806155,-76.984418,1,rooftop,136,"N Rear St",,,Hanover,PA,"York County",17331,US,York,2021,42,42133,Hanover,4232448,022100,3011,3,421330221003011,42133022100,"York-Hanover, PA",49620,metropolitan,"Harrisburg-York-Lebanon, PA",276,,
40.0265,-75.6092,Exton,PA,"Chester County",19341,40.027053,-75.608604,0.99,rooftop,124,"S Ship Rd",,,Exton,PA,"Chester County",19341,US,Chester,2021,42,42029,Exton,4224440,302205,3000,3,420293022053000,42029302205,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,metropolitan,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",428,"Montgomery County-Bucks County-Chester County, PA",33874
37.5851,-79.0514,Amherst,VA,"Amherst County",24521,37.584982,-79.051419,1,rooftop,100,"Goodwin St",,,Amherst,VA,"Amherst County",24521,US,"Virginia Geographic Information Network (VGIN)",2021,51,51009,Amherst,5101672,010201,3000,3,510090102013000,51009010201,"Lynchburg, VA",31340,metropolitan,,,,
40.3295,-75.9652,Reading,PA,"Berks County",19610,40.329549,-75.965273,1,rooftop,1233,"Garfield Ave",,,Reading,PA,"Berks County",19610,US,Berks,2021,42,42011,Wyomissing,4286880,011102,2058,2,420110111022058,42011011102,"Reading, PA",39740,metropolitan,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",428,,
39.0018,-76.6875,Crofton,MD,"Anne Arundel County",21114,39.001694,-76.687756,1,rooftop,1739,"Stratton Rd",,,Crofton,MD,"Anne Arundel County",21114,US,"Anne Arundel",2021,24,24003,Crofton,2420875,702205,1001,1,240037022051001,24003702205,"Baltimore-Columbia-Towson, MD",12580,metropolitan,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",548,,
42.3321,-73.0829,Becket,MA,"Berkshire County",01223,42.332313,-73.082606,0.99,rooftop,21,"Maple St",,,Becket,MA,"Berkshire County",01223,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",2021,25,25003,,,932200,3011,3,250039322003011,25003932200,"Pittsfield, MA",38340,metropolitan,,,,
36.1881,-94.5405,"Siloam Springs",AR,"Benton County",72761,36.188049,-94.540415,1,rooftop,407,"N Broadway St",,,"Siloam Springs",AR,"Benton County",72761,US,"Arkansas Geographic Information Office",2021,05,05007,"Siloam Springs",0564370,021101,2009,2,050070211012009,05007021101,"Fayetteville-Springdale-Rogers, AR",22220,metropolitan,,,,
38.0565,-83.9433,"Mount Sterling",KY,"Montgomery County",40353,38.056291,-83.942579,0.96,nearest_street,20,"US Hwy 60",,,"Mount Sterling",KY,"Montgomery County",40353,US,"TIGER/Line® dataset from the US Census Bureau",2021,21,21173,"Mount Sterling",2154084,920301,2030,2,211739203012030,21173920301,"Mount Sterling, KY",34460,micropolitan,"Lexington-Fayette--Richmond--Frankfort, KY",336,,
40.2634,-76.7109,Hummelstown,PA,"Dauphin County",17036,40.263473,-76.711069,0.98,nearest_street,208,"Short St",,,Hummelstown,PA,"Dauphin County",17036,US,"TIGER/Line® dataset from the US Census Bureau",2021,42,42043,Hummelstown,4236232,024400,1021,1,420430244001021,42043024400,"Harrisburg-Carlisle, PA",25420,metropolitan,"Harrisburg-York-Lebanon, PA",276,,
31.286,-89.4145,Hattiesburg,MS,"Lamar County",39402,31.285957,-89.414595,0.98,nearest_street,4897,"Old Hwy 11",,,Hattiesburg,MS,"Lamar County",39402,US,"TIGER/Line® dataset from the US Census Bureau",2021,28,28073,"Oak Grove",2853080,020203,2005,2,280730202032005,28073020203,"Hattiesburg, MS",25620,metropolitan,"Hattiesburg-Laurel, MS",279,,
41.9916,-87.8903,"Des Plaines",IL,"Cook County",60018,41.991141,-87.890645,0.99,rooftop,10510,"W Zemke Rd",,,"Des Plaines",IL,"Cook County",60018,US,"City of Chicago",2021,17,17031,Chicago,1714000,980000,1001,1,170319800001001,17031980000,"Chicago-Naperville-Elgin, IL-IN-WI",16980,metropolitan,"Chicago-Naperville, IL-IN-WI",176,"Chicago-Naperville-Evanston, IL",16984
41.3978,-79.8314,Franklin,PA,"Venango County",16323,41.397662,-79.831305,1,rooftop,1283,"Liberty St",,,Franklin,PA,"Venango County",16323,US,Venango,2021,42,42121,Franklin,4227456,200400,1012,1,421212004001012,42121200400,"Oil City, PA",36340,micropolitan,,,,
40.7039,-80.2966,Beaver,PA,"Beaver County",15009,40.704024,-80.296615,1,rooftop,202,"Leopard Ln",,,Beaver,PA,"Beaver County",15009,US,Beaver,2021,42,42007,Bridgewater,4208632,605400,1019,1,420076054001019,42007605400,"Pittsburgh, PA",38300,metropolitan,"Pittsburgh-New Castle-Weirton, PA-OH-WV",430,,
40.5177,-75.7761,Kutztown,PA,"Berks County",19530,40.517856,-75.776366,1,rooftop,154,"W Main St",,,Kutztown,PA,"Berks County",19530,US,Berks,2021,42,42011,Kutztown,4240656,014000,3004,3,420110140003004,42011014000,"Reading, PA",39740,metropolitan,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",428,,
42.8862,-87.9583,Franklin,WI,"Milwaukee County",53132,42.886206,-87.958174,1,rooftop,3288,"W Yorkshire Cir",,,Franklin,WI,"Milwaukee County",53132,US,Milwaukee,2021,55,55079,Franklin,5527300,187300,1006,1,550791873001006,55079187300,"Milwaukee-Waukesha, WI",33340,metropolitan,"Milwaukee-Racine-Waukesha, WI",376,,
45.1805,-89.6835,Merrill,WI,"Lincoln County",54452,45.180531,-89.683463,1,rooftop,1113,"E Main St",,,Merrill,WI,"Lincoln County",54452,US,Lincoln,2021,55,55069,Merrill,5551250,960900,3031,3,550699609003031,55069960900,"Wausau-Weston, WI",48140,metropolitan,"Wausau-Stevens Point-Wisconsin Rapids, WI",554,,
41.3712,-75.7349,"Old Forge",PA,"Lackawanna County",18518,41.371425,-75.734805,1,rooftop,103,"N Main St",,,"Old Forge",PA,"Lackawanna County",18518,US,Lackawanna,2021,42,42069,"Old Forge",4256576,112600,2012,2,420691126002012,42069112600,"Scranton--Wilkes-Barre, PA",42540,metropolitan,,,,
40.7664,-89.4814,"East Peoria",IL,"Woodford County",61611,40.765903,-89.480571,0.99,rooftop,1242,"Maple Ln",,,"East Peoria",IL,"Woodford County",61611,US,Woodford,2021,17,17203,,,030501,3046,3,172030305013046,17203030501,"Peoria, IL",37900,metropolitan,,,,
40.1627,-76.5604,Elizabethtown,PA,"Lancaster County",17022,40.161885,-76.560852,0.98,rooftop,1671,"Ridge Rd",,,Elizabethtown,PA,"Lancaster County",17022,US,Lancaster,2021,42,42071,,,010601,2019,2,420710106012019,42071010601,"Lancaster, PA",29540,metropolitan,,,,
40.7616,-74.2098,"East Orange",NJ,"Essex County",07018,40.761657,-74.209813,1,rooftop,44,"City Hall Plz",,,"East Orange",NJ,"Essex County",07018,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)",2021,34,34013,"East Orange",3419390,010600,2004,2,340130106002004,34013010600,"New York-Newark-Jersey City, NY-NJ-PA",35620,metropolitan,"New York-Newark, NY-NJ-CT-PA",408,"Newark, NJ-PA",35084
41.0018,-74.3671,Butler,NJ,"Morris County",07405,41.001923,-74.367207,1,rooftop,50,"Kiel Ave",,,Butler,NJ,"Morris County",07405,US,Morris,2021,34,34027,Kinnelon,3437110,040701,2002,2,340270407012002,34027040701,"New York-Newark-Jersey City, NY-NJ-PA",35620,metropolitan,"New York-Newark, NY-NJ-CT-PA",408,"Newark, NJ-PA",35084
36.8656,-87.4912,Hopkinsville,KY,"Christian County",42240,36.865443,-87.490206,0.95,nearest_street,1000,"Bethel St",,,Hopkinsville,KY,"Christian County",42240,US,"TIGER/Line® dataset from the US Census Bureau",2021,21,21047,Hopkinsville,2137918,200100,2024,2,210472001002024,21047200100,"Clarksville, TN-KY",17300,metropolitan,,,,
42.559,-71.1676,Wilmington,MA,"Middlesex County",01887,42.55887,-71.167519,1,rooftop,7,"Loumac Rd",,,Wilmington,MA,"Middlesex County",01887,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",2021,25,25017,Wilmington,2580195,331101,1012,1,250173311011012,25017331101,"Boston-Cambridge-Newton, MA-NH",14460,metropolitan,"Boston-Worcester-Providence, MA-RI-NH-CT",148,"Cambridge-Newton-Framingham, MA",15764
44.6367,-124.0534,Newport,OR,"Lincoln County",97365,44.636541,-124.053124,0.97,nearest_street,26,"US Hwy 101",,,Newport,OR,"Lincoln County",97365,US,"TIGER/Line® dataset from the US Census Bureau",2021,41,41041,Newport,4152450,951000,2030,2,410419510002030,41041951000,"Newport, OR",35440,micropolitan,,,,
42.2408,-83.2697,Taylor,MI,"Wayne County",48180,42.240478,-83.270352,0.99,rooftop,9200,"Telegraph Rd",,,Taylor,MI,"Wayne County",48180,US,Semcog,2021,26,26163,Taylor,2679000,583800,3001,3,261635838003001,26163583800,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Detroit-Dearborn-Livonia, MI",19804
44.9581,-124.0178,"Lincoln City",OR,"Lincoln County",97367,44.958261,-124.017389,0.97,nearest_street,1298,"SW Fleet Ave",,,"Lincoln City",OR,"Lincoln County",97367,US,"TIGER/Line® dataset from the US Census Bureau",2021,41,41041,"Lincoln City",4142600,950402,1023,1,410419504021023,41041950402,"Newport, OR",35440,micropolitan,,,,
34.0677,-78.1483,Bolivia,NC,"Brunswick County",28422,34.067808,-78.147853,0.99,rooftop,3928,"Business 17 E",,,Bolivia,NC,"Brunswick County",28422,US,Brunswick,2021,37,37019,Bolivia,3706820,020204,1019,1,370190202041019,37019020204,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",34820,metropolitan,"Myrtle Beach-Conway, SC-NC",396,,
32.724,-117.1693,"San Diego",CA,"San Diego County",92101,32.724051,-117.169146,1,rooftop,1781,"Kettner Blvd",,,"San Diego",CA,"San Diego County",92101,US,Sandoval,2021,06,06073,"San Diego",0666000,005801,1012,1,060730058011012,06073005801,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,
42.4594,-83.1827,"Oak Park",MI,"Oakland County",48237,42.459424,-83.182729,1,rooftop,13631,"W 9 Mile Rd",,,"Oak Park",MI,"Oakland County",48237,US,Semcog,2021,26,26125,"Oak Park",2659920,171500,1000,1,261251715001000,26125171500,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Warren-Troy-Farmington Hills, MI",47664
32.5043,-94.574,Hallsville,TX,"Harrison County",75650,32.504336,-94.573907,1,rooftop,100,"E Main St",,,Hallsville,TX,"Harrison County",75650,US,"Statewide TX",2021,48,48203,Hallsville,4831904,020603,2016,2,482030206032016,48203020603,"Longview, TX",30980,metropolitan,,,,
41.4848,-80.4376,Jamestown,PA,"Mercer County",16134,41.484774,-80.437848,1,rooftop,316,"Liberty St",,,Jamestown,PA,"Mercer County",16134,US,Mercer,2021,42,42085,Jamestown,4237696,032000,1019,1,420850320001019,42085032000,"Youngstown-Warren-Boardman, OH-PA",49660,metropolitan,"Youngstown-Warren, OH-PA",566,,
41.4426,-72.0175,Ledyard,CT,"New London County",06339,41.443311,-72.017445,0.96,nearest_street,732,"State Hwy 117",,,Ledyard,CT,"New London County",06339,US,"TIGER/Line® dataset from the US Census Bureau",2021,09,09011,,,701100,3000,3,090117011003000,09011701100,"Norwich-New London, CT",35980,metropolitan,"Hartford-East Hartford, CT",278,,
42.1395,-83.1783,Trenton,MI,"Wayne County",48183,42.139266,-83.177997,0.99,rooftop,2901,"W Jefferson Ave",,,Trenton,MI,"Wayne County",48183,US,Semcog,2021,26,26163,Trenton,2680420,594401,3002,3,261635944013002,26163594401,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Detroit-Dearborn-Livonia, MI",19804
36.1536,-83.7824,Corryton,TN,"Knox County",37721,36.153812,-83.782311,0.98,nearest_street,7800,"Corryton Rd",,,Corryton,TN,"Knox County",37721,US,"TIGER/Line® dataset from the US Census Bureau",2021,47,47093,,,006501,3025,3,470930065013025,47093006501,"Knoxville, TN",28940,metropolitan,"Knoxville-Morristown-Sevierville, TN",315,,
45.1858,-109.2468,"Red Lodge",MT,"Carbon County",59068,45.18583,-109.246772,1,rooftop,102,"Broadway Ave S",,,"Red Lodge",MT,"Carbon County",59068,US,"Montana State Library",2021,30,30009,"Red Lodge",3061525,000300,2050,2,300090003002050,30009000300,"Billings, MT",13740,metropolitan,,,,
41.0416,-74.7218,Newton,NJ,"Sussex County",07860,41.041845,-74.721331,0.99,rooftop,125,"Newton Sparta Rd",,,Newton,NJ,"Sussex County",07860,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)",2021,34,34037,,,373600,1002,1,340373736001002,34037373600,"New York-Newark-Jersey City, NY-NJ-PA",35620,metropolitan,"New York-Newark, NY-NJ-CT-PA",408,"Newark, NJ-PA",35084
46.8267,-100.8896,Mandan,ND,"Morton County",58554,46.826637,-100.889958,1,rooftop,101,"Collins Ave",,,Mandan,ND,"Morton County",58554,US,Morton,2021,38,38059,Mandan,3849900,020100,2056,2,380590201002056,38059020100,"Bismarck, ND",13900,metropolitan,,,,
39.2356,-120.0199,"Kings Beach",CA,"Placer County",96143,39.235509,-120.019926,1,rooftop,8681,"N Lake Blvd",,,"Kings Beach",CA,"Placer County",96143,US,Placer,2021,06,06061,"Kings Beach",0638548,020107,3009,3,060610201073009,06061020107,"Sacramento-Roseville-Folsom, CA",40900,metropolitan,"Sacramento-Roseville, CA",472,,
43.2362,-77.0616,Sodus,NY,"Wayne County",14551,43.236306,-77.061659,1,rooftop,2,"W Main St",,,Sodus,NY,"Wayne County",14551,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36117,Sodus,3668209,020900,4010,4,361170209004010,36117020900,"Rochester, NY",40380,metropolitan,"Rochester-Batavia-Seneca Falls, NY",464,,
43.0597,-76.9925,Lyons,NY,"Wayne County",14489,43.059412,-76.992887,0.99,rooftop,1,"Forgham St",,,Lyons,NY,"Wayne County",14489,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36117,Lyons,3643962,021400,3026,3,361170214003026,36117021400,"Rochester, NY",40380,metropolitan,"Rochester-Batavia-Seneca Falls, NY",464,,
38.3325,-82.9485,Grayson,KY,"Carter County",41143,38.332547,-82.948604,0.98,nearest_street,120,"US Hwy 60",,,Grayson,KY,"Carter County",41143,US,"TIGER/Line® dataset from the US Census Bureau",2021,21,21043,Grayson,2132572,960500,3049,3,210439605003049,21043960500,"Huntington-Ashland, WV-KY-OH",26580,metropolitan,"Charleston-Huntington-Ashland, WV-OH-KY",170,,
43.0692,-77.2989,Macedon,NY,"Wayne County",14502,43.069117,-77.298838,1,rooftop,109,"Main St",,,Macedon,NY,"Wayne County",14502,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2021,36,36117,Macedon,3644149,020302,3012,3,361170203023012,36117020302,"Rochester, NY",40380,metropolitan,"Rochester-Batavia-Seneca Falls, NY",464,,
43.1639,-88.0873,"Menomonee Falls",WI,"Waukesha County",53051,43.163987,-88.087166,1,rooftop,"W142N 8054","Merrimac Dr",,,"Menomonee Falls",WI,"Waukesha County",53051,US,"Statewide WI",2021,55,55133,"Menomonee Falls",5551000,200103,1021,1,551332001031021,55133200103,"Milwaukee-Waukesha, WI",33340,metropolitan,"Milwaukee-Racine-Waukesha, WI",376,,
44.4097,-103.5091,Sturgis,SD,"Meade County",57785,44.40958,-103.509032,1,rooftop,1516-1/2,"Junction Ave",,,Sturgis,SD,"Meade County",57785,US,"Statewide SD",2021,46,46093,Sturgis,4662100,020402,2035,2,460930204022035,46093020402,"Rapid City, SD",39660,metropolitan,"Rapid City-Spearfish, SD",452,,
30.6327,-97.6772,Georgetown,TX,"Williamson County",78626,30.632647,-97.677129,1,rooftop,1216,"S Main St",,,Georgetown,TX,"Williamson County",78626,US,Williamson,2021,48,48491,Georgetown,4829336,021406,2001,2,484910214062001,48491021406,"Austin-Round Rock-Georgetown, TX",12420,metropolitan,,,,
44.5439,-73.1479,Colchester,VT,"Chittenden County",05446,44.54404,-73.148031,1,rooftop,19,"East Rd",,,Colchester,VT,"Chittenden County",05446,US,"Statewide VT",2021,50,50007,,,002202,1038,1,500070022021038,50007002202,"Burlington-South Burlington, VT",15540,metropolitan,"Burlington-South Burlington-Barre, VT",162,,
44.467,-73.171,"South Burlington",VT,"Chittenden County",05403,44.46713,-73.170891,1,rooftop,1336,"Williston Rd",,,"South Burlington",VT,"Chittenden County",05403,US,"Statewide VT",2021,50,50007,"South Burlington",5066175,004002,1019,1,500070040021019,50007004002,"Burlington-South Burlington, VT",15540,metropolitan,"Burlington-South Burlington-Barre, VT",162,,
37.6028,-99.2926,Greensburg,KS,"Kiowa County",67054,37.602781,-99.292524,1,rooftop,101,"E Iowa Ave",,,Greensburg,KS,"Kiowa County",67054,US,"Statewide KS",2021,20,20097,Greensburg,2028675,969100,3087,3,200979691003087,20097969100,,,,,,,
32.9299,-97.2268,Keller,TX,"Tarrant County",76248,32.929826,-97.227089,1,rooftop,1100,"Bear Creek Pkwy",,,Keller,TX,"Tarrant County",76248,US,"Statewide TX",2021,48,48439,Keller,4838632,113951,2007,2,484391139512007,48439113951,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Fort Worth-Arlington-Grapevine, TX",23104
30.0825,-97.8417,Buda,TX,"Hays County",78610,30.082489,-97.841407,1,rooftop,215,"Railroad St",,,Buda,TX,"Hays County",78610,US,Capcog,2021,48,48209,Buda,4811080,010913,3036,3,482090109133036,48209010913,"Austin-Round Rock-Georgetown, TX",12420,metropolitan,,,,
38.856,-120.013,"South Lake Tahoe",CA,"El Dorado County",96150,38.856331,-120.012359,0.99,rooftop,2951,"US Hwy 50",,,"South Lake Tahoe",CA,"El Dorado County",96150,US,"El Dorado",2021,06,06017,Meyers,0647206,030507,3014,3,060170305073014,06017030507,"Sacramento-Roseville-Folsom, CA",40900,metropolitan,"Sacramento-Roseville, CA",472,,
44.4914,-73.1857,Winooski,VT,"Chittenden County",05404,44.491554,-73.185755,1,rooftop,19,"E Allen St",,,Winooski,VT,"Chittenden County",05404,US,"Statewide VT",2021,50,50007,Winooski,5085150,002502,1009,1,500070025021009,50007002502,"Burlington-South Burlington, VT",15540,metropolitan,"Burlington-South Burlington-Barre, VT",162,,
36.7305,-91.855,"West Plains",MO,"Howell County",65775,36.730671,-91.855013,0.98,nearest_street,344,"Lincoln Ave",,,"West Plains",MO,"Howell County",65775,US,"TIGER/Line® dataset from the US Census Bureau",2021,29,29091,"West Plains",2978928,090801,2028,2,290910908012028,29091090801,"West Plains, MO",48460,micropolitan,,,,
34.989,-90.0126,Southaven,MS,"Desoto County",38671,34.989722,-90.011196,0.94,nearest_street,8800,"Haleville St",,,Southaven,MS,"Desoto County",38671,US,"TIGER/Line® dataset from the US Census Bureau",2021,28,28033,Southaven,2869280,070411,1015,1,280330704111015,28033070411,"Memphis, TN-MS-AR",32820,metropolitan,"Memphis-Forrest City, TN-MS-AR",368,,
